"PID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","ID_3","NAME_3","NL_NAME_3","VARNAME_3","TYPE_3","ENGTYPE_3"
6459,32,"BRA","Brazil",14,"Pará",2412,"Aurora do Pará",4780,"Aurora do Pará","","","Distrito","District"
6460,32,"BRA","Brazil",14,"Pará",2413,"Aveiro",4781,"Aveiro","","","Distrito","District"
6461,32,"BRA","Brazil",14,"Pará",2413,"Aveiro",4782,"Brazilia Legal","","","Distrito","District"
6462,32,"BRA","Brazil",14,"Pará",2413,"Aveiro",4783,"Pinhel","","","Distrito","District"
6463,32,"BRA","Brazil",14,"Pará",2414,"Bagé",4784,"Bagre","","","Distrito","District"
6464,32,"BRA","Brazil",14,"Pará",2414,"Bagé",4785,"Pedreira","","","Distrito","District"
6465,32,"BRA","Brazil",14,"Pará",2415,"Baião",4786,"Baião","","","Distrito","District"
6466,32,"BRA","Brazil",14,"Pará",2415,"Baião",4787,"Joana Peres","","","Distrito","District"
6467,32,"BRA","Brazil",14,"Pará",2415,"Baião",4788,"São Joaquim do Ituquara","","","Distrito","District"
6468,32,"BRA","Brazil",14,"Pará",2416,"Bannach",4789,"Bannach","","","Distrito","District"
6469,32,"BRA","Brazil",14,"Pará",2417,"Barcarena",4790,"Barcarena","","","Distrito","District"
6470,32,"BRA","Brazil",14,"Pará",2417,"Barcarena",4791,"Murucupi","","","Distrito","District"
6471,32,"BRA","Brazil",14,"Pará",2418,"Belém",4792,"Belém","","","Distrito","District"
6472,32,"BRA","Brazil",14,"Pará",2418,"Belém",4793,"Bengui","","","Distrito","District"
6473,32,"BRA","Brazil",14,"Pará",2418,"Belém",4794,"Entroncamento","","","Distrito","District"
6474,32,"BRA","Brazil",14,"Pará",2418,"Belém",4795,"Guama","","","Distrito","District"
6475,32,"BRA","Brazil",14,"Pará",2418,"Belém",4796,"Icoaraci","","","Distrito","District"
6476,32,"BRA","Brazil",14,"Pará",2418,"Belém",4797,"Mosqueiro","","","Distrito","District"
6477,32,"BRA","Brazil",14,"Pará",2418,"Belém",4798,"Outeiro","","","Distrito","District"
6478,32,"BRA","Brazil",14,"Pará",2418,"Belém",4799,"Sacramenta","","","Distrito","District"
6479,32,"BRA","Brazil",14,"Pará",2419,"Belterra",4800,"Belterra","","","Distrito","District"
6480,32,"BRA","Brazil",14,"Pará",2420,"Benevides",4801,"Benevides","","","Distrito","District"
6481,32,"BRA","Brazil",14,"Pará",2420,"Benevides",4802,"Benfica","","","Distrito","District"
6482,32,"BRA","Brazil",14,"Pará",2421,"Bom Jesus do Tocantins",4803,"Bom Jesus do Tocantins","","","Distrito","District"
6483,32,"BRA","Brazil",14,"Pará",2422,"Bonito",4804,"Bonito","","","Distrito","District"
6484,32,"BRA","Brazil",14,"Pará",2423,"Braganga",4805,"Almoco","","","Distrito","District"
6485,32,"BRA","Brazil",14,"Pará",2423,"Braganga",4806,"Braganca","","","Distrito","District"
6486,32,"BRA","Brazil",14,"Pará",2423,"Braganga",4807,"Caratateua","","","Distrito","District"
6487,32,"BRA","Brazil",14,"Pará",2423,"Braganga",4808,"Nova Mocajuba","","","Distrito","District"
6488,32,"BRA","Brazil",14,"Pará",2423,"Braganga",4809,"Tijoca","","","Distrito","District"
6489,32,"BRA","Brazil",14,"Pará",2424,"Brazil Novo",4810,"Brazil Novo","","","Distrito","District"
6490,32,"BRA","Brazil",14,"Pará",2425,"Brejo Grande do Araguaia",4811,"Brejo Grande do Araguaia","","","Distrito","District"
6491,32,"BRA","Brazil",14,"Pará",2425,"Brejo Grande do Araguaia",4812,"São Raimundo do Araguaia","","","Distrito","District"
6492,32,"BRA","Brazil",14,"Pará",2426,"Breu Branco",4813,"Breu Branco","","","Distrito","District"
6493,32,"BRA","Brazil",14,"Pará",2427,"Breves",4814,"Antonio Lemos","","","Distrito","District"
6494,32,"BRA","Brazil",14,"Pará",2427,"Breves",4815,"Breves","","","Distrito","District"
6495,32,"BRA","Brazil",14,"Pará",2427,"Breves",4816,"Curumu","","","Distrito","District"
6496,32,"BRA","Brazil",14,"Pará",2427,"Breves",4817,"São Miguel dos Macacos","","","Distrito","District"
6497,32,"BRA","Brazil",14,"Pará",2428,"Bujaru",4818,"Bujaru","","","Distrito","District"
6498,32,"BRA","Brazil",14,"Pará",2428,"Bujaru",4819,"Guajara-Acu","","","Distrito","District"
6499,32,"BRA","Brazil",14,"Pará",2429,"Cachoeira do Arari",4820,"Cachoeira do Arari","","","Distrito","District"
6500,32,"BRA","Brazil",14,"Pará",2430,"Cachoeira do Piriá",4821,"Cachoeira do Piriá","","","Distrito","District"
6501,32,"BRA","Brazil",14,"Pará",2431,"Cametá",4822,"Areiao","","","Distrito","District"
6502,32,"BRA","Brazil",14,"Pará",2431,"Cametá",4823,"Cametá","","","Distrito","District"
6503,32,"BRA","Brazil",14,"Pará",2431,"Cametá",4824,"Carapajo","","","Distrito","District"
6504,32,"BRA","Brazil",14,"Pará",2431,"Cametá",4825,"Curucambaba","","","Distrito","District"
6505,32,"BRA","Brazil",14,"Pará",2431,"Cametá",4826,"Januacoeli","","","Distrito","District"
6506,32,"BRA","Brazil",14,"Pará",2431,"Cametá",4827,"Juaba","","","Distrito","District"
6507,32,"BRA","Brazil",14,"Pará",2431,"Cametá",4828,"Moiraba","","","Distrito","District"
6508,32,"BRA","Brazil",14,"Pará",2431,"Cametá",4829,"Vila do Carmo do Tocantins","","","Distrito","District"
6509,32,"BRA","Brazil",14,"Pará",2432,"Canaã dos Carajás",4830,"Canaã dos Carajás","","","Distrito","District"
6510,32,"BRA","Brazil",14,"Pará",2433,"Capanema",4831,"Capanema","","","Distrito","District"
6511,32,"BRA","Brazil",14,"Pará",2433,"Capanema",4832,"Mirasselvas","","","Distrito","District"
6512,32,"BRA","Brazil",14,"Pará",2433,"Capanema",4833,"Tauari","","","Distrito","District"
6513,32,"BRA","Brazil",14,"Pará",2434,"Capitão Poço",4834,"Capitão Poço","","","Distrito","District"
6514,32,"BRA","Brazil",14,"Pará",2435,"Castanhal",4835,"Apeu","","","Distrito","District"
6515,32,"BRA","Brazil",14,"Pará",2435,"Castanhal",4836,"Castanhal","","","Distrito","District"
6516,32,"BRA","Brazil",14,"Pará",2436,"Chaves",4837,"Chaves","","","Distrito","District"
6517,32,"BRA","Brazil",14,"Pará",2436,"Chaves",4838,"São Sebastião de Vicosa","","","Distrito","District"
6518,32,"BRA","Brazil",14,"Pará",2437,"Colares",4839,"Colares","","","Distrito","District"
6519,32,"BRA","Brazil",14,"Pará",2438,"Conceição do Araguaia",4840,"Concórdia do Pará","","","Distrito","District"
6520,32,"BRA","Brazil",14,"Pará",2439,"Concórdia do Pará",4841,"Conceição do Araguaia","","","Distrito","District"
6521,32,"BRA","Brazil",14,"Pará",2440,"Cumaru do Norte",4842,"Cumaru do Norte","","","Distrito","District"
6522,32,"BRA","Brazil",14,"Pará",2441,"Curionópolis",4843,"Curionópolis","","","Distrito","District"
6523,32,"BRA","Brazil",14,"Pará",2442,"Curralinho",4844,"Curralinho","","","Distrito","District"
6524,32,"BRA","Brazil",14,"Pará",2442,"Curralinho",4845,"Piria","","","Distrito","District"
6525,32,"BRA","Brazil",14,"Pará",2443,"Curuá",4846,"Curuá","","","Distrito","District"
6526,32,"BRA","Brazil",14,"Pará",2444,"Curuçá",4847,"Curuçá","","","Distrito","District"
6527,32,"BRA","Brazil",14,"Pará",2444,"Curuçá",4848,"Lauro Sodre","","","Distrito","District"
6528,32,"BRA","Brazil",14,"Pará",2444,"Curuçá",4849,"Muraja","","","Distrito","District"
6529,32,"BRA","Brazil",14,"Pará",2444,"Curuçá",4850,"Ponta de Ramos","","","Distrito","District"
6530,32,"BRA","Brazil",14,"Pará",2445,"Dom Eliseu",4851,"Dom Eliseu","","","Distrito","District"
6531,32,"BRA","Brazil",14,"Pará",2446,"Eldorado dos Carajás",4852,"Eldorado dos Carajás","","","Distrito","District"
6532,32,"BRA","Brazil",14,"Pará",2447,"Faro",4853,"Faro","","","Distrito","District"
6533,32,"BRA","Brazil",14,"Pará",2448,"Floresta do Araguaia",4854,"Floresta do Araguaia","","","Distrito","District"
6534,32,"BRA","Brazil",14,"Pará",2449,"Garrafão do Norte",4855,"Garrafão do Norte","","","Distrito","District"
6535,32,"BRA","Brazil",14,"Pará",2450,"Goianésia do Pará",4856,"Goianésia do Pará","","","Distrito","District"
6536,32,"BRA","Brazil",14,"Pará",2451,"Gurupá",4857,"Carrazedo","","","Distrito","District"
6537,32,"BRA","Brazil",14,"Pará",2451,"Gurupá",4858,"Gurupá","","","Distrito","District"
6538,32,"BRA","Brazil",14,"Pará",2451,"Gurupá",4859,"Itatupa","","","Distrito","District"
6539,32,"BRA","Brazil",14,"Pará",2452,"Igarapé-Açu",4860,"Caripi","","","Distrito","District"
6540,32,"BRA","Brazil",14,"Pará",2452,"Igarapé-Açu",4861,"Igarapé-Açu","","","Distrito","District"
6541,32,"BRA","Brazil",14,"Pará",2453,"Igarapé-Miri",4862,"Igarapé-Miri","","","Distrito","District"
6542,32,"BRA","Brazil",14,"Pará",2453,"Igarapé-Miri",4863,"Maiauata","","","Distrito","District"
6543,32,"BRA","Brazil",14,"Pará",2454,"Inhangapi",4864,"Inhangapi","","","Distrito","District"
6544,32,"BRA","Brazil",14,"Pará",2455,"Ipixuna do Pará",4865,"Ipixuna do Pará","","","Distrito","District"
6545,32,"BRA","Brazil",14,"Pará",2456,"Irituia",4866,"Irituia","","","Distrito","District"
6546,32,"BRA","Brazil",14,"Pará",2457,"Itaituba",4867,"Itaituba","","","Distrito","District"
6547,32,"BRA","Brazil",14,"Pará",2458,"Itupiranga",4868,"Itupiranga","","","Distrito","District"
6548,32,"BRA","Brazil",14,"Pará",2459,"Jacareacanga",4869,"Jacareacanga","","","Distrito","District"
6549,32,"BRA","Brazil",14,"Pará",2459,"Jacareacanga",4870,"Porto Rico","","","Distrito","District"
6550,32,"BRA","Brazil",14,"Pará",2460,"Jacundá",4871,"Jacundá","","","Distrito","District"
6551,32,"BRA","Brazil",14,"Pará",2461,"Juruti",4872,"Juruti","","","Distrito","District"
6552,32,"BRA","Brazil",14,"Pará",2462,"Limoeiro do Ajuru",4873,"Limoeiro do Ajuru","","","Distrito","District"
6553,32,"BRA","Brazil",14,"Pará",2463,"Magalhães Barata",4874,"Cafezal","","","Distrito","District"
6554,32,"BRA","Brazil",14,"Pará",2463,"Magalhães Barata",4875,"Magalhães Barata","","","Distrito","District"
6555,32,"BRA","Brazil",14,"Pará",2464,"Marabá",4876,"Marabá","","","Distrito","District"
6556,32,"BRA","Brazil",14,"Pará",2465,"Maracanã",4877,"Boa Esperança","","","Distrito","District"
6557,32,"BRA","Brazil",14,"Pará",2465,"Maracanã",4878,"Maracanã","","","Distrito","District"
6558,32,"BRA","Brazil",14,"Pará",2465,"Maracanã",4879,"São Roberto","","","Distrito","District"
6559,32,"BRA","Brazil",14,"Pará",2466,"Marapanim",4880,"Marapanim","","","Distrito","District"
6560,32,"BRA","Brazil",14,"Pará",2466,"Marapanim",4881,"Maruda","","","Distrito","District"
6561,32,"BRA","Brazil",14,"Pará",2466,"Marapanim",4882,"Matapiquara","","","Distrito","District"
6562,32,"BRA","Brazil",14,"Pará",2466,"Marapanim",4883,"Monte Alegre do Mau","","","Distrito","District"
6563,32,"BRA","Brazil",14,"Pará",2467,"Marituba",4884,"Marituba","","","Distrito","District"
6564,32,"BRA","Brazil",14,"Pará",2468,"Me do Rio",4885,"Mae do Rio","","","Distrito","District"
6565,32,"BRA","Brazil",14,"Pará",2469,"Medicilândia",4886,"Medicilândia","","","Distrito","District"
6566,32,"BRA","Brazil",14,"Pará",2469,"Medicilândia",4887,"Uniao da Floresta","","","Distrito","District"
6567,32,"BRA","Brazil",14,"Pará",2470,"Melgaco",4888,"Areias","","","Distrito","District"
6568,32,"BRA","Brazil",14,"Pará",2471,"Melgaço",4889,"Melgaço","","","Distrito","District"
6569,32,"BRA","Brazil",14,"Pará",2472,"Mocajuba",4890,"Mocajuba","","","Distrito","District"
6570,32,"BRA","Brazil",14,"Pará",2472,"Mocajuba",4891,"São Pedro de Viseu","","","Distrito","District"
6571,32,"BRA","Brazil",14,"Pará",2473,"Moju",4892,"Cairari","","","Distrito","District"
6572,32,"BRA","Brazil",14,"Pará",2473,"Moju",4893,"Moju","","","Distrito","District"
6573,32,"BRA","Brazil",14,"Pará",2474,"Monte Alegre",4894,"Monte Alegre","","","Distrito","District"
6574,32,"BRA","Brazil",14,"Pará",2475,"Muaná",4895,"Muaná","","","Distrito","District"
6575,32,"BRA","Brazil",14,"Pará",2475,"Muaná",4896,"São Francisco da Jararaca","","","Distrito","District"
6576,32,"BRA","Brazil",14,"Pará",2476,"Nova Esperança do Piriá",4897,"Nova Esperança do Piriá","","","Distrito","District"
6577,32,"BRA","Brazil",14,"Pará",2477,"Nova Ipixuna",4898,"Nova Ipixuna","","","Distrito","District"
6578,32,"BRA","Brazil",14,"Pará",2478,"Nova Timboteua",4899,"Nova Timboteua","","","Distrito","District"
6579,32,"BRA","Brazil",14,"Pará",2478,"Nova Timboteua",4900,"Timboteua","","","Distrito","District"
6580,32,"BRA","Brazil",14,"Pará",2479,"Novo Progresso",4901,"Novo Progresso","","","Distrito","District"
6581,32,"BRA","Brazil",14,"Pará",2480,"Novo Repartimento",4902,"Novo Repartimento","","","Distrito","District"
6582,32,"BRA","Brazil",14,"Pará",2481,"Óbidos",4903,"Óbidos","","","Distrito","District"
6583,32,"BRA","Brazil",14,"Pará",2482,"Oeiras do Pará",4904,"Oeiras do Pará","","","Distrito","District"
6584,32,"BRA","Brazil",14,"Pará",2483,"Oriximiná",4905,"Oriximiná","","","Distrito","District"
6585,32,"BRA","Brazil",14,"Pará",2484,"Ourém",4906,"Ourém","","","Distrito","District"
6586,32,"BRA","Brazil",14,"Pará",2485,"Ourilândia do Norte",4907,"Ourilândia do Norte","","","Distrito","District"
6587,32,"BRA","Brazil",14,"Pará",2486,"Pacajá",4908,"Pacajá","","","Distrito","District"
6588,32,"BRA","Brazil",14,"Pará",2487,"Palestina do Pará",4909,"Palestina do Pará","","","Distrito","District"
6589,32,"BRA","Brazil",14,"Pará",2488,"Paragominas",4910,"Paragominas","","","Distrito","District"
6590,32,"BRA","Brazil",14,"Pará",2489,"Parauapebas",4911,"Parauapebas","","","Distrito","District"
6591,32,"BRA","Brazil",14,"Pará",2490,"Pau d'Arco",4912,"Pau d'Arco","","","Distrito","District"
6592,32,"BRA","Brazil",14,"Pará",2491,"Peixe Boi",4913,"Peixe-Boi","","","Distrito","District"
6593,32,"BRA","Brazil",14,"Pará",2491,"Peixe Boi",4914,"Tauarizinho","","","Distrito","District"
6594,32,"BRA","Brazil",14,"Pará",2492,"Piçarra",4915,"Piçarra","","","Distrito","District"
6595,32,"BRA","Brazil",14,"Pará",2493,"Placas",4916,"Placas","","","Distrito","District"
6596,32,"BRA","Brazil",14,"Pará",2494,"Ponta de Pedras",4917,"Ponta de Pedras","","","Distrito","District"
6597,32,"BRA","Brazil",14,"Pará",2495,"Portel",4918,"Portel","","","Distrito","District"
6598,32,"BRA","Brazil",14,"Pará",2496,"Porto de Moz",4919,"Porto de Moz","","","Distrito","District"
6599,32,"BRA","Brazil",14,"Pará",2496,"Porto de Moz",4920,"Veiros","","","Distrito","District"
6600,32,"BRA","Brazil",14,"Pará",2496,"Porto de Moz",4921,"Vilarinho do Monte","","","Distrito","District"
6601,32,"BRA","Brazil",14,"Pará",2497,"Prainha",4922,"Pacoval","","","Distrito","District"
6602,32,"BRA","Brazil",14,"Pará",2497,"Prainha",4923,"Prainha","","","Distrito","District"
6603,32,"BRA","Brazil",14,"Pará",2498,"Primavera",4924,"Primavera","","","Distrito","District"
6604,32,"BRA","Brazil",14,"Pará",2499,"Quatipuru",4925,"Quatipuru","","","Distrito","District"
6605,32,"BRA","Brazil",14,"Pará",2500,"Redenção",4926,"Redenção","","","Distrito","District"
6606,32,"BRA","Brazil",14,"Pará",2501,"Rio Maria",4927,"Rio Maria","","","Distrito","District"
6607,32,"BRA","Brazil",14,"Pará",2502,"Rondon do Pará",4928,"Rondon do Pará","","","Distrito","District"
6608,32,"BRA","Brazil",14,"Pará",2503,"Rurópolis",4929,"Rurópolis","","","Distrito","District"
6609,32,"BRA","Brazil",14,"Pará",2504,"Salinópolis",4930,"Salinópolis","","","Distrito","District"
6610,32,"BRA","Brazil",14,"Pará",2505,"Salvaterra",4931,"Condeixa","","","Distrito","District"
6611,32,"BRA","Brazil",14,"Pará",2505,"Salvaterra",4932,"Joanes","","","Distrito","District"
6612,32,"BRA","Brazil",14,"Pará",2505,"Salvaterra",4933,"Jubim","","","Distrito","District"
6613,32,"BRA","Brazil",14,"Pará",2505,"Salvaterra",4934,"Monsaras","","","Distrito","District"
6614,32,"BRA","Brazil",14,"Pará",2505,"Salvaterra",4935,"Salvaterra","","","Distrito","District"
6615,32,"BRA","Brazil",14,"Pará",2506,"Santa Bárbara do Pará",4936,"Santa Bárbara do Pará","","","Distrito","District"
6616,32,"BRA","Brazil",14,"Pará",2507,"Santa Cruz do Arari",4937,"Santa Cruz do Arari","","","Distrito","District"
6617,32,"BRA","Brazil",14,"Pará",2508,"Santa Isabel do Pará",4938,"Americano","","","Distrito","District"
6618,32,"BRA","Brazil",14,"Pará",2508,"Santa Isabel do Pará",4939,"Caraparu","","","Distrito","District"
6619,32,"BRA","Brazil",14,"Pará",2508,"Santa Isabel do Pará",4940,"Santa Isabel do Pará","","","Distrito","District"
6620,32,"BRA","Brazil",14,"Pará",2509,"Santa Luzia do Pará",4941,"Santa Luzia do Pará","","","Distrito","District"
6621,32,"BRA","Brazil",14,"Pará",2510,"Santa Maria das Barreiras",4942,"Santa Maria das Barreiras","","","Distrito","District"
6622,32,"BRA","Brazil",14,"Pará",2511,"Santa Maria do Pará",4943,"Santa Maria do Pará","","","Distrito","District"
6623,32,"BRA","Brazil",14,"Pará",2512,"Santana do Araguaia",4944,"Santana do Araguaia","","","Distrito","District"
6624,32,"BRA","Brazil",14,"Pará",2513,"Santarém Novo",4945,"Santarém Novo","","","Distrito","District"
6625,32,"BRA","Brazil",14,"Pará",2514,"Santarém",4946,"Alter do Chao","","","Distrito","District"
6626,32,"BRA","Brazil",14,"Pará",2514,"Santarém",4947,"Boim","","","Distrito","District"
6627,32,"BRA","Brazil",14,"Pará",2514,"Santarém",4948,"Curuai","","","Distrito","District"
6628,32,"BRA","Brazil",14,"Pará",2514,"Santarém",4949,"Mujui dos Campos","","","Distrito","District"
6629,32,"BRA","Brazil",14,"Pará",2514,"Santarém",4950,"Santarém","","","Distrito","District"
6630,32,"BRA","Brazil",14,"Pará",2515,"Santo Antônio do Tauá",4951,"Espirito Santo do Taua","","","Distrito","District"
6631,32,"BRA","Brazil",14,"Pará",2515,"Santo Antônio do Tauá",4952,"Santo Antônio do Tauá","","","Distrito","District"
6632,32,"BRA","Brazil",14,"Pará",2515,"Santo Antônio do Tauá",4953,"São Raimundo de Borralhos","","","Distrito","District"
6633,32,"BRA","Brazil",14,"Pará",2516,"São Caetano de Odivelas",4954,"Perseveranca","","","Distrito","District"
6634,32,"BRA","Brazil",14,"Pará",2516,"São Caetano de Odivelas",4955,"São Caetano de Odivelas","","","Distrito","District"
6635,32,"BRA","Brazil",14,"Pará",2517,"São Domingos do Araguaia",4956,"São Domingos do Araguaia","","","Distrito","District"
6636,32,"BRA","Brazil",14,"Pará",2518,"São Domingos do Capim",4957,"São Domingos do Capim","","","Distrito","District"
6637,32,"BRA","Brazil",14,"Pará",2519,"São Félix do Xingu",4958,"São Félix do Xingu","","","Distrito","District"
6638,32,"BRA","Brazil",14,"Pará",2520,"São Francisco do Pará",4959,"São Francisco do Pará","","","Distrito","District"
6639,32,"BRA","Brazil",14,"Pará",2521,"São Geraldo do Araguaia",4960,"São Geraldo do Araguaia","","","Distrito","District"
6640,32,"BRA","Brazil",14,"Pará",2522,"São João da Ponta",4961,"São João da Ponta","","","Distrito","District"
6641,32,"BRA","Brazil",14,"Pará",2523,"São João de Pirabas",4962,"Japerica","","","Distrito","District"
6642,32,"BRA","Brazil",14,"Pará",2523,"São João de Pirabas",4963,"São João de Pirabas","","","Distrito","District"
6643,32,"BRA","Brazil",14,"Pará",2524,"São João do Araguaia",4964,"Apinages","","","Distrito","District"
6644,32,"BRA","Brazil",14,"Pará",2524,"São João do Araguaia",4965,"São João do Araguaia","","","Distrito","District"
6645,32,"BRA","Brazil",14,"Pará",2525,"São Miguel do Guamá",4966,"Caju","","","Distrito","District"
6646,32,"BRA","Brazil",14,"Pará",2525,"São Miguel do Guamá",4967,"São Miguel do Guamá","","","Distrito","District"
6647,32,"BRA","Brazil",14,"Pará",2525,"São Miguel do Guamá",4968,"Urucuri","","","Distrito","District"
6648,32,"BRA","Brazil",14,"Pará",2525,"São Miguel do Guamá",4969,"Urucuriteua","","","Distrito","District"
6649,32,"BRA","Brazil",14,"Pará",2526,"São Sebastião da Boa Vista",4970,"São Sebastião da Boa Vista","","","Distrito","District"
6650,32,"BRA","Brazil",14,"Pará",2527,"Sapucaia",4971,"Sapucaia","","","Distrito","District"
6651,32,"BRA","Brazil",14,"Pará",2528,"Senador José Porfírio",4972,"Senador José Porfírio","","","Distrito","District"
6652,32,"BRA","Brazil",14,"Pará",2529,"Soure",4973,"Soure","","","Distrito","District"
6653,32,"BRA","Brazil",14,"Pará",2530,"Tailândia",4974,"Tailândia","","","Distrito","District"
6654,32,"BRA","Brazil",14,"Pará",2531,"Terra Alta",4975,"Terra Alta","","","Distrito","District"
6655,32,"BRA","Brazil",14,"Pará",2532,"Terra Santa",4976,"Terra Santa","","","Distrito","District"
6656,32,"BRA","Brazil",14,"Pará",2533,"Tomé-Açu",4977,"Tomé-Açu","","","Distrito","District"
6657,32,"BRA","Brazil",14,"Pará",2534,"Tracuateua",4978,"Tracuateua","","","Distrito","District"
6658,32,"BRA","Brazil",14,"Pará",2535,"Trairão",4979,"Trairão","","","Distrito","District"
6659,32,"BRA","Brazil",14,"Pará",2536,"Tucumã",4980,"Tucumã","","","Distrito","District"
6660,32,"BRA","Brazil",14,"Pará",2537,"Tucuruí",4981,"Tucuruí","","","Distrito","District"
6661,32,"BRA","Brazil",14,"Pará",2538,"Ulianópolis",4982,"Ulianópolis","","","Distrito","District"
6662,32,"BRA","Brazil",14,"Pará",2539,"Uruará",4983,"Uruará","","","Distrito","District"
6663,32,"BRA","Brazil",14,"Pará",2540,"Vigia",4984,"Porto Salvo","","","Distrito","District"
6664,32,"BRA","Brazil",14,"Pará",2540,"Vigia",4985,"Vigia","","","Distrito","District"
6665,32,"BRA","Brazil",14,"Pará",2541,"Viseu",4986,"Fernandes Belo","","","Distrito","District"
6666,32,"BRA","Brazil",14,"Pará",2541,"Viseu",4987,"São José do Gurupi","","","Distrito","District"
6667,32,"BRA","Brazil",14,"Pará",2541,"Viseu",4988,"São José do Piria","","","Distrito","District"
6668,32,"BRA","Brazil",14,"Pará",2541,"Viseu",4989,"Viseu","","","Distrito","District"
6669,32,"BRA","Brazil",14,"Pará",2542,"Vitória do Xingu",4990,"Vitória do Xingu","","","Distrito","District"
6670,32,"BRA","Brazil",14,"Pará",2543,"Xinguara",4991,"Xinguara","","","Distrito","District"
6671,32,"BRA","Brazil",15,"Paraíba",2544,"Água Branca",4992,"Água Branca","","","Distrito","District"
6672,32,"BRA","Brazil",15,"Paraíba",2545,"Aguiar",4993,"Aguiar","","","Distrito","District"
6673,32,"BRA","Brazil",15,"Paraíba",2546,"Alagoa Grande",4994,"Alagoa Grande","","","Distrito","District"
6674,32,"BRA","Brazil",15,"Paraíba",2547,"Alagoa Nova",4995,"Alagoa Nova","","","Distrito","District"
6675,32,"BRA","Brazil",15,"Paraíba",2548,"Alagoinha",4996,"Alagoinha","","","Distrito","District"
6676,32,"BRA","Brazil",15,"Paraíba",2549,"Alcantil",4997,"Alcantil","","","Distrito","District"
6677,32,"BRA","Brazil",15,"Paraíba",2550,"Algodão de Jandaíra",4998,"Algodão de Jandaíra","","","Distrito","District"
6678,32,"BRA","Brazil",15,"Paraíba",2551,"Alhandra",4999,"Alhandra","","","Distrito","District"
6679,32,"BRA","Brazil",15,"Paraíba",2552,"Amparo",5000,"Amparo","","","Distrito","District"
6680,32,"BRA","Brazil",15,"Paraíba",2553,"Aparecida",5001,"Aparecida","","","Distrito","District"
6681,32,"BRA","Brazil",15,"Paraíba",2554,"Aracagi",5002,"Aracagi","","","Distrito","District"
6682,32,"BRA","Brazil",15,"Paraíba",2555,"Arara",5003,"Arara","","","Distrito","District"
6683,32,"BRA","Brazil",15,"Paraíba",2556,"Araruna",5004,"Araruna","","","Distrito","District"
6684,32,"BRA","Brazil",15,"Paraíba",2557,"Areia de Baraúnas",5005,"Areia de Baraúnas","","","Distrito","District"
6685,32,"BRA","Brazil",15,"Paraíba",2558,"Areia",5006,"Areia","","","Distrito","District"
6686,32,"BRA","Brazil",15,"Paraíba",2558,"Areia",5007,"Cepilho","","","Distrito","District"
6687,32,"BRA","Brazil",15,"Paraíba",2558,"Areia",5008,"Mata Limpa","","","Distrito","District"
6688,32,"BRA","Brazil",15,"Paraíba",2558,"Areia",5009,"Muquem","","","Distrito","District"
6689,32,"BRA","Brazil",15,"Paraíba",2559,"Areial",5010,"Areial","","","Distrito","District"
6690,32,"BRA","Brazil",15,"Paraíba",2560,"Aroeiras",5011,"Aroeiras","","","Distrito","District"
6691,32,"BRA","Brazil",15,"Paraíba",2561,"Assunção",5012,"Assunção","","","Distrito","District"
6692,32,"BRA","Brazil",15,"Paraíba",2562,"Baía da Traição",5013,"Baía da Traição","","","Distrito","District"
6693,32,"BRA","Brazil",15,"Paraíba",2563,"Bananeiras",5014,"Bananeiras","","","Distrito","District"
6694,32,"BRA","Brazil",15,"Paraíba",2563,"Bananeiras",5015,"Maia","","","Distrito","District"
6695,32,"BRA","Brazil",15,"Paraíba",2563,"Bananeiras",5016,"Taboleiro","","","Distrito","District"
6696,32,"BRA","Brazil",15,"Paraíba",2564,"Baraúna",5017,"Baraúna","","","Distrito","District"
6697,32,"BRA","Brazil",15,"Paraíba",2565,"Barra de Santa Rosa",5018,"Barra de Santa Rosa","","","Distrito","District"
6698,32,"BRA","Brazil",15,"Paraíba",2566,"Barra de Santana",5019,"Barra de Santana","","","Distrito","District"
6699,32,"BRA","Brazil",15,"Paraíba",2567,"Barra de São Miguel",5020,"Barra de São Miguel","","","Distrito","District"
6700,32,"BRA","Brazil",15,"Paraíba",2568,"Bayeux",5021,"Bayeux","","","Distrito","District"
6701,32,"BRA","Brazil",15,"Paraíba",2569,"Belém do Brejo do Cruz",5022,"Belém do Brejo do Cruz","","","Distrito","District"
6702,32,"BRA","Brazil",15,"Paraíba",2570,"Belém",5023,"Belém","","","Distrito","District"
6703,32,"BRA","Brazil",15,"Paraíba",2570,"Belém",5024,"Rua Nova","","","Distrito","District"
6704,32,"BRA","Brazil",15,"Paraíba",2571,"Bernardino Batista",5025,"Bernardino Batista","","","Distrito","District"
6705,32,"BRA","Brazil",15,"Paraíba",2572,"Boa Ventura",5026,"Boa Ventura","","","Distrito","District"
6706,32,"BRA","Brazil",15,"Paraíba",2573,"Boa Vista",5027,"Boa Vista","","","Distrito","District"
6707,32,"BRA","Brazil",15,"Paraíba",2574,"Bom Jesus",5028,"Bom Jesus","","","Distrito","District"
6708,32,"BRA","Brazil",15,"Paraíba",2575,"Bom Sucesso",5029,"Bom Sucesso","","","Distrito","District"
6709,32,"BRA","Brazil",15,"Paraíba",2576,"Bonito de Santa Fé",5030,"Bonito de Santa Fé","","","Distrito","District"
6710,32,"BRA","Brazil",15,"Paraíba",2577,"Boqueirao dos Cochos",5031,"Igaracy","","","Distrito","District"
